,label,centroid-0,centroid-1
0,1,8.719026548672566,21.57300884955752
1,2,9.561019490254873,167.16521739130434
2,3,7.1437438745508,485.561907873244
3,4,28.043173117822203,649.402169289664
4,5,30.15420457066785,768.1362325271799
5,6,6.168146503884572,916.4051054384017
6,7,41.37985212569316,1131.110212569316
7,8,9.71843778383288,1236.2425068119892
8,9,8.494768310911809,1439.710014947683
9,10,36.79829014159765,1040.1255677264226
10,11,55.04555109747463,1466.1222563134293
11,12,20.72370974000776,1325.4800155219248
12,13,42.006010685663405,1560.6373552983082
13,14,52.833360940864665,340.99900612887194
14,15,69.64398992144658,111.72150585445384
15,16,70.43159219634991,883.0659534298301
16,17,69.04468313641246,597.1218045112782
17,18,75.41890681003584,1185.6751792114696
18,19,80.2743741765481,1357.9199604743083
19,20,90.19405594405595,1249.9517045454545
20,21,95.28970531955606,40.97435897435897
21,22,125.35306122448979,1072.3375
22,23,138.4677186799103,693.2671419416854
23,24,112.98647818070067,927.3564843269821
24,25,117.33102415278037,403.7695812269862
25,26,149.00522441225363,1436.958204701971
26,27,116.33176470588235,1422.3294117647058
27,28,178.67166979362102,20.848298043419994
28,29,130.92340425531916,1387.468085106383
29,30,137.3149078726968,1294.6323283082077
30,31,137.96,1352.5155555555555
31,32,169.9936730506156,866.6768125854993
32,33,173.6186830015314,92.57978560490047
33,34,181.6692857142857,180.74035714285714
34,35,187.10512295081966,1547.1139344262294
35,36,187.76880963553887,394.5506804317222
36,37,200.60096478533526,1089.29001447178
37,38,226.89448194892867,661.1176254769592
38,39,238.81381437517524,1358.4234040564538
39,40,227.7424418604651,867.353488372093
40,41,242.0201477501679,34.76628609805238
41,42,255.21607248375025,302.10921804215087
42,43,286.9405669599218,97.26256109481916
43,44,247.82411604714414,1582.9963735267452
44,45,279.3207221350078,918.2910518053375
45,46,270.0937950937951,1020.3440115440116
46,47,276.67398082919505,1152.5747776879548
47,48,260.25563909774434,1406.5
48,49,271.6426735218509,1472.6542416452442
49,50,277.1520190023753,1351.8859857482184
50,51,295.6738365271803,763.0027375831052
51,52,332.6740509732229,329.94805893106786
52,53,336.0282339043119,1417.0094506792675
53,54,308.517904814508,526.9148485685354
54,55,310.9539024390244,1543.0734146341463
55,56,343.82486147916165,1282.0165020476993
56,57,355.57488877904103,1081.8730598121601
57,58,351.9063071297989,919.9385283363803
58,59,378.58944228509444,200.29494712103408
59,60,365.35650112303466,667.5426753181931
60,61,389.3555015466195,872.6670349094123
61,62,382.2690946623415,59.089943969330584
62,63,360.59526372443486,1547.6254036598493
63,64,397.82316839278866,494.1966500447513
64,65,393.1050897107287,406.6733797143903
65,66,413.54049251078953,1573.3709063214014
66,67,399.31944444444446,1249.6289682539682
67,68,405.4447252053064,807.4939987365761
68,69,452.0030309153364,737.6222469185694
69,70,446.88777372262774,1192.4386079249218
70,71,451.606420824295,1041.273579175705
71,72,413.80040526849035,1416.7669706180345
72,73,451.41515796947107,1391.6567270145545
73,74,459.1228979272585,574.6853734845522
74,75,445.7929269427641,22.303396928804094
75,76,453.0488463936812,306.53834961546454
76,77,468.51952306079664,882.7738469601677
77,78,486.85194606970236,144.99152039345375
78,79,479.0475914103308,1569.9448636099826
79,80,504.7684636508166,410.2272004624946
80,81,492.24102564102566,589.7435897435897
81,82,529.6369774919614,273.1107717041801
82,83,505.64448761534726,1504.3613404565324
83,84,524.0827413288758,24.0
84,85,530.453125,1193.0062071917807
85,86,523.330476064882,1360.6389291837004
86,87,517.1357388316151,795.7044673539519
87,88,529.694706994329,588.6958884688091
88,89,544.1987890225682,1016.8499646142958
89,90,527.3809171597633,703.0044378698225
90,91,562.9299460220606,751.2399671438629
91,92,550.7816666666666,1540.0738888888889
92,93,584.1475305701127,454.82944259171035
93,94,575.7679756637168,352.3965707964602
94,95,603.0876882196634,126.31798051372897
95,96,581.7358438702583,219.6566794942276
96,97,571.6451027811366,1293.0235792019348
97,98,599.1514589306797,571.0166975881261
98,99,599.3532129357413,1436.6040879182417
99,100,594.2393013100436,1575.9144104803493
100,101,614.8749690210657,906.9498760842627
101,102,632.3495444471805,1150.5041861610441
102,103,647.5127675276752,1319.389963099631
103,104,631.137077294686,657.0169082125603
104,105,633.4347826086956,1541.5582608695652
105,106,640.140243902439,484.67857142857144
106,107,633.0,1595.4732142857142
107,108,685.0505253399258,254.71948393077875
108,109,650.9936322631997,70.66542849562218
109,110,688.1092359050446,1195.9464020771513
110,111,697.183486238532,1407.5127189324437
111,112,680.0819474248927,605.6046137339056
112,113,680.6008799497172,1562.2281583909491
