,label,centroid-0,centroid-1
0,1,42.94416785206259,16.32112375533428
1,2,92.312,118.49844155844156
2,3,77.42984388468537,296.66985920888806
3,4,21.178538951197332,453.164898454077
4,5,54.262873543812255,548.4171872361978
5,6,13.409132007233273,679.5479204339964
6,7,85.09459810414232,789.6702376314764
7,8,69.1689930647002,899.9941181634624
8,9,101.82904889986331,1015.9456766171348
9,10,24.503026372676178,1122.0704712494596
10,11,142.4671251055616,1255.6258093055053
11,12,34.0438122923588,1314.1619601328903
12,13,118.13631553631554,1396.222126022126
13,14,19.178393005828475,1512.1577851790175
14,15,123.8622818944029,648.0369363244959
15,16,89.09187279151944,1578.9499864093505
16,17,114.18813679007364,1504.0922021587814
17,18,165.8586699740137,1154.1220174816915
18,19,161.26305715066994,440.7020782061799
19,20,170.71498905908095,17.157275711159738
20,21,246.03141719547094,193.5606569615528
21,22,224.61423974255834,886.557579588553
22,23,251.49637739494446,1536.3442816508345
23,24,247.37997390737118,740.1022178734507
24,25,303.87836270438135,481.65663935346277
25,26,253.0677205882353,338.9625
26,27,284.2134705423332,1063.5889582520483
27,28,350.02088473234267,51.22898617247117
28,29,341.26294182848227,645.3151196682951
29,30,335.5710766555572,1402.0072091001305
30,31,379.5609627082782,1212.1199858943842
31,32,362.12507698867677,875.0376178518975
32,33,304.59831460674155,814.620786516854
33,34,441.6077417827408,304.15223138539244
34,35,428.31607399692507,150.17403164211674
35,36,437.41599053414467,1561.133198106829
36,37,460.45177840264415,1070.9576241921957
37,38,453.3589317439395,495.72399564444953
38,39,473.85557574533954,1300.8602193956524
39,40,471.3157258760573,910.1162610046608
40,41,526.8681888219638,798.3367885324742
41,42,554.6302235179786,615.6329181023059
42,43,532.5810089293933,1407.837613918807
43,44,588.3950024319066,228.09982976653697
44,45,571.5106170870303,45.19320107666235
45,46,597.2006742289645,432.3400756229785
46,47,612.9409928051043,1007.7887687225666
47,48,628.1262017396613,1184.6280711124675
48,49,621.4684256687618,1556.233664668908
49,50,681.8379924131893,145.8369419317187
50,51,671.3518003130979,673.6632892676987
51,52,675.1040348732125,1459.2843548987294
52,53,707.1116695322488,865.3770224397125
53,54,734.1109953875912,306.4428904428904
54,55,715.0211645674169,1317.1284844104894
55,56,753.6365295288653,50.35948905109489
56,57,800.2869090764268,453.5727030148552
57,58,770.6403605339204,1048.4888537223062
58,59,810.0817798423079,715.1672880630769
59,60,836.2428620179729,568.5105221249005
60,61,814.9836663066955,1572.212203023758
61,62,823.5277705515089,1440.4851066597294
62,63,835.3032541696882,1211.1080039883973
63,64,859.8930787260445,933.3204191369089
64,65,905.6459719142646,175.86474501108648
65,66,899.0124491869918,812.6453887195122
66,67,920.1937255730433,301.8774162881589
67,68,903.5193496485731,57.02921500550428
68,69,929.0028011204482,1040.690117907628
69,70,975.925052631579,1532.2276090225564
70,71,951.6867025268951,1417.584938704028
71,72,999.4948042198428,705.7670789047374
72,73,901.5354691075515,1235.2265446224255
73,74,966.0538730466282,1228.5090771239627
74,75,997.199817881737,539.6300153662285
75,76,1017.0729851262539,370.5785195434106
76,77,1040.8612170199785,900.6395201057394
77,78,1043.4354971995226,57.429345331007255
78,79,1089.5757050854986,1087.8798134576948
79,80,1088.021223146223,186.51741164241164
80,81,1109.9246749765448,1430.0440512889247
81,82,1092.2756607750932,1577.0421598832495
82,83,1104.613643449523,1243.370705244123
83,84,1091.8570107858243,473.0785053929122
84,85,1138.9217754640729,333.67990958284815
85,86,1118.2192231731403,11.341013824884792
86,87,1148.8327863472268,780.4913029209058
87,88,1147.2507149666349,626.4013346043852
88,89,1154.201366297983,935.0298199956626
89,90,1168.4903160040774,1348.003907577302
90,91,1174.3140902872776,57.991792065663475
91,92,1162.078381795196,552.9165613147914
92,93,1163.8022206800833,133.9680777238029
93,94,1178.7695128339444,490.6526977475118
94,95,1176.385446985447,236.85488565488566
95,96,1180.3654628079407,1046.805788088974
96,97,1187.4759759759759,176.95945945945945
97,98,1187.8333333333333,1583.4110275689222
98,99,1191.202192448234,1191.816077953715
