,label,centroid-0,centroid-1
0,1,25.26578906127566,90.92806770098731
1,2,53.54218090923293,236.24699265739727
2,3,5.060109289617486,267.5655737704918
3,4,28.19745415972117,375.2517048037582
4,5,87.9869416426513,474.1505763688761
5,6,69.57227200843437,551.4632577754348
6,7,48.881833409471604,632.3526724531749
7,8,82.94708895552223,722.4521489255372
8,9,23.161808447352765,817.0080309339679
9,10,6.851157662624035,899.2701212789416
10,11,41.57633988890557,980.6515538207476
11,12,7.771321462043112,1071.9306466729147
12,13,15.278551532033426,1135.2486072423399
13,14,50.6658641662443,1256.3445261023821
14,15,16.191169776968593,1400.8122439690487
15,16,75.87716505945136,1539.0705926411385
16,17,17.35965848452508,1575.4226254002135
17,18,116.21459670027498,844.5537351054079
18,19,96.94154841555768,1083.8841996911992
19,20,101.37587238285144,106.55668289249897
20,21,94.04110555341798,1353.0005130178274
21,22,97.67537006578948,1174.2666529605262
22,23,115.5961817303045,394.45891735137747
23,24,142.25697978269838,968.8533214138358
24,25,161.9834927491515,1488.0988120950324
25,26,192.0965680717304,244.0924456353705
26,27,248.65813715455477,593.1721124320919
27,28,209.52680106266604,17.72855133614627
28,29,350.3000954548792,673.6773992216756
29,30,212.16922297786138,1226.868470554189
30,31,230.5297157622739,91.856471693681
31,32,201.10243756542545,729.2471960520413
32,33,210.86052631578949,529.7697368421053
33,34,231.26739995028586,363.351976137211
34,35,214.88227275988234,1372.2663031781333
35,36,232.32181460858172,1561.984769079594
36,37,215.47351936218678,1148.1625854214124
37,38,212.44925373134328,1070.3093283582089
38,39,211.11152416356876,914.4175960346964
39,40,310.33701941622735,948.8670438472419
40,41,232.64312977099237,760.1202290076336
41,42,278.4197670048854,849.9880997118878
42,43,352.5166270059186,1478.9580816401244
43,44,318.50677442357977,1240.7551699548371
44,45,311.87593213011996,1371.2288987355453
45,46,271.31424581005587,1128.1312849162011
46,47,306.22661481961546,503.1106070425578
47,48,334.8555989742337,396.3562706069117
48,49,324.6766577124275,1092.0941608935389
49,50,326.0398269689737,1565.7352326968974
50,51,337.6203650225251,178.7517615802241
51,52,305.44210977701545,778.0600343053173
52,53,391.37623133142677,44.36214384069484
53,54,416.15526333355587,807.7786529604165
54,55,434.1775723376156,1004.2757834073718
55,56,429.1362024500322,1336.7920696324952
56,57,397.1915254237288,522.4215496368039
57,58,433.59214441579053,259.47893936388283
58,59,454.74863792291654,1091.4276585726777
59,60,395.03677932405566,623.8260437375745
60,61,471.9789156626506,392.45746142464594
61,62,430.44975083056477,1571.0361295681064
62,63,531.7135058731783,906.5667982648536
63,64,457.6755,1216.4275
64,65,483.8490603363007,124.784371909001
65,66,499.73128024637043,1415.2500659920809
66,67,493.8667100130039,528.1292262678803
67,68,532.9979443506351,1198.4669994860876
68,69,559.063146793224,1485.9212312965526
69,70,582.4286779092519,827.0591633280536
70,71,546.5150199058994,660.7010495837858
71,72,499.86708860759495,102.35864978902954
72,73,575.7120111453876,761.1276743954622
73,74,526.5125709651257,1588.3584752635848
74,75,573.8837940617229,260.6563551265175
75,76,604.9033480297603,1136.4663130338936
76,77,562.1770760233918,47.34853801169591
77,78,622.8154950743029,156.09459008181668
78,79,625.7713387603773,568.331828806319
79,80,636.9053877432472,360.3525994772001
80,81,619.5985042314505,1544.4476481007675
81,82,579.4078885214926,449.307982994804
82,83,582.8500948766604,1302.8905755850728
83,84,575.973898858075,6.608482871125612
84,85,631.6388573283558,994.7141697776335
85,86,678.1340145411672,675.1891661754111
86,87,653.3706616052061,37.34151301518438
87,88,676.8494025208709,1252.4061221149125
88,89,678.8388456549935,1351.4341763942932
89,90,722.2157530814711,487.8048902695661
90,91,724.1129391270687,1026.8141875544372
91,92,692.7657961246841,1580.00800336984
92,93,737.5893307196864,1431.4768972276672
93,94,722.7854454203263,260.83989962358845
94,95,770.7420310528337,905.9602238437483
95,96,783.6208,769.4384571428571
96,97,805.8932038834952,1175.4823162274618
97,98,789.031274766811,50.68188745961105
98,99,809.4989230636685,1101.2233135177048
99,100,772.4284370477569,166.13444283646888
100,101,821.3965525083004,606.3611679628872
101,102,794.0368482039397,376.81738122827346
102,103,813.1547396234724,1287.1438951888142
103,104,755.0357142857143,1569.9145962732919
104,105,881.2605358504958,314.36813501144167
105,106,839.230425859415,1465.8481785531042
106,107,828.9873144010379,508.064869540147
107,108,825.2327317983821,1581.6695706285004
108,109,847.7053537284895,1030.244741873805
109,110,939.0118388028602,186.4473646824833
110,111,927.7574088355184,883.3934670045169
111,112,911.5140383891608,744.7885585246519
112,113,945.5276787098775,81.84261125755931
113,114,969.029504632745,1510.2724261090118
114,115,871.7034358047016,455.25678119349004
115,116,946.1192212807036,1325.4314598305266
116,117,943.8608213820078,985.1554758800521
117,118,1009.2322271491918,677.3325704477185
118,119,938.7720315772515,489.91171258256804
119,120,951.2595472440945,1124.2601377952756
120,121,1033.1322858946482,410.19064319281756
121,122,1086.5109647797983,597.6527517670513
122,123,1082.4538645895746,508.1391052526463
123,124,1076.1881341358555,224.56675265118946
124,125,986.5817174515236,1593.612188365651
125,126,1091.7791210784017,330.1733059300006
126,127,1057.4789263847358,1274.477217713228
127,128,1071.6804345874114,796.6815120768609
128,129,1106.5050840699143,1348.573868545225
129,130,1035.4236537415495,1121.343771854845
130,131,1086.8498786407768,982.8212378640777
131,132,1093.3413714555022,1536.839368470662
132,133,1079.9292504073874,31.15494296577947
133,134,1112.0641285466127,893.1497539085119
134,135,1144.0970883054893,79.9473985680191
135,136,1137.7522416234074,1439.3106182161398
136,137,1117.0854572713642,1186.5089955022488
137,138,1145.5166535830435,704.7403835370641
