,label,centroid-0,centroid-1
0,1,15.044642857142858,65.60650510204081
1,2,47.08599205805833,173.06175544296863
2,3,48.970657276995304,289.95200834637456
3,4,74.2109662980516,432.4078462348605
4,5,22.78162245290273,632.6520569011918
5,6,39.595071788901826,694.1014745828483
6,7,21.95584498094028,831.7611181702669
7,8,63.2543217111046,983.4684051176873
8,9,17.975619347227685,1060.3118364136847
9,10,78.87355872581591,1101.2550322454563
10,11,71.23527213267928,1431.6378416257883
11,12,23.864988009592327,1552.1122302158274
12,13,103.70876112251882,864.6237166324436
13,14,95.17908008405324,35.720989960308195
14,15,101.1839882482556,1215.264965112009
15,16,81.96879334257974,751.4212898751733
16,17,167.21058178752108,594.1384907251265
17,18,124.41498999882339,258.71208377456173
18,19,129.79421768707482,1342.8846371882087
19,20,231.11634761564952,186.77400639136235
20,21,148.43599763173475,710.1100059206631
21,22,150.2711038961039,1554.858225108225
22,23,188.68422535211266,1152.906103286385
23,24,220.97878714274148,1420.0990203222411
24,25,206.6844873674226,993.9530050875227
25,26,197.2414241586734,335.8496179483011
26,27,206.17160376543742,816.6020381725538
27,28,248.54050037156304,1533.914292791677
28,29,222.45986822401917,409.61889787361486
29,30,234.16822429906543,28.250347981706106
30,31,245.86593204775022,662.5818411386593
31,32,351.00434792772154,1185.035905467636
32,33,284.9356841106992,1047.169066298819
33,34,267.05524309461316,886.2682164729409
34,35,278.89792060491493,512.9338374291116
35,36,325.21045815120607,1378.648858669257
36,37,307.14241001564943,773.9447797898503
37,38,351.19106744620575,106.23410282683382
38,39,318.0818114641613,367.3652486012879
39,40,331.22285714285715,615.4140863787376
40,41,394.02920057443754,959.8529599489389
41,42,406.994248819923,1449.4601486625793
42,43,370.52546148949716,17.586250795671546
43,44,395.04814589665654,1537.0537386018236
44,45,401.5934109403255,818.5513675406871
45,46,460.3134704532157,130.8678608398218
46,47,395.7037153652393,308.43718513853906
47,48,447.5944111776447,1584.5928143712574
48,49,497.1102614701529,497.5915762210163
49,50,487.60401045217,983.7408543512838
50,51,473.10532150776055,666.2092572062085
51,52,517.6109940003244,601.2962542565267
52,53,511.9063180827887,383.9645969498911
53,54,545.9277927967211,1555.8488706723642
54,55,567.3380715470267,737.5561478322672
55,56,606.3101514301738,228.81565209888262
56,57,656.188403399574,1246.2314150416676
57,58,569.5668549905838,1139.531387319523
58,59,694.9169824812299,819.8449767608151
59,60,651.2849563213463,623.6825124604749
60,61,662.1620500912258,386.01940620335046
61,62,664.175352040292,1075.8186864014801
62,63,712.539099714195,1449.905922515084
63,64,683.7284585706412,499.26143670769795
64,65,688.424431936627,271.18834688346885
65,66,719.923868694362,982.785237388724
66,67,689.6088198757764,58.337763975155276
67,68,758.3109470838965,175.59975049381433
68,69,771.8553440412453,1449.9743208407695
69,70,783.6318300477091,455.7320190836259
70,71,783.1704107830552,45.1349486521181
71,72,845.601001669449,675.2360924120846
72,73,858.5994891443167,320.7582630906769
73,74,802.023227993221,1058.2228092911973
74,75,853.3871222320226,1340.5499280441948
75,76,814.8229929351317,572.179833012203
76,77,863.6502067928312,184.61599197894472
77,78,827.8245472837023,99.29577464788733
78,79,876.0089710332901,994.8394941634241
79,80,900.3463203463203,450.15446255871785
80,81,899.776878729645,1456.9012845150198
81,82,951.618247133054,98.13908718279372
82,83,916.4145723104057,1129.9416887125221
83,84,951.0538897218057,1280.9853406630018
84,85,931.8393056219143,920.5465838509317
85,86,949.6984732824427,530.3043539722929
86,87,973.9095175725824,1514.1938441388343
87,88,950.0492018368686,787.9965012027116
88,89,984.7103289791969,613.6081277213352
89,90,985.894081366386,1009.6380026094176
90,91,1089.4702891642835,1159.6304416904989
91,92,970.941443298969,826.0193814432989
92,93,1011.7855305466238,404.3983922829582
93,94,1034.8832470352431,208.24202438617004
94,95,1032.1537624166554,699.1941760783781
95,96,1077.7394873954001,961.7716962265145
96,97,1054.2232460732985,1290.7320418848167
97,98,1088.7080194949046,1446.0875793826613
98,99,1051.2956491949299,772.8067831449126
99,100,1071.4544084400904,26.534664657121326
100,101,1105.670293609672,269.719689119171
101,102,1082.6263863216266,516.4648798521257
102,103,1114.4693660095897,1199.0667288225893
103,104,1118.3646015761822,125.63988616462346
104,105,1111.8930214723925,580.6621932515337
105,106,1134.4822632423757,400.7262439807384
106,107,1156.5432591348174,26.65119697606048
107,108,1168.3024072869225,525.4065061808718
108,109,1168.6969696969697,1377.7228226319135
109,110,1168.1239242685026,811.1655765920826
110,111,1172.4689035518743,665.1614488277411
111,112,1176.025528169014,1526.5660211267605
112,113,1178.414282546019,176.24994455533377
