,label,centroid-0,centroid-1
0,1,18.069635627530364,45.480161943319835
1,2,30.162898127887185,111.69973255531242
2,3,27.492936579501052,219.22422602945596
3,4,7.754371357202332,344.83763530391343
4,5,68.1827856857789,458.3582546228549
5,6,79.30245642925759,538.3823246878002
6,7,38.422372611464965,640.8838906581741
7,8,12.963227783452503,705.3922369765066
8,9,22.38494167550371,779.8075291622481
9,10,4.027522935779817,821.816513761468
10,11,20.711990111248454,903.6496909765142
11,12,35.11191239316239,1002.5598290598291
12,13,22.700640652300525,1101.4461269656376
13,14,32.64944583482303,1219.8905970682874
14,15,78.4551627505928,1331.6798879068765
15,16,21.890464933018123,1414.057000262674
16,17,56.14289041574473,1531.4469546989635
17,18,49.79513214872331,335.1193071524563
18,19,82.56338336802892,795.1203023994741
19,20,121.27009936766035,940.7583559168925
20,21,97.97742238946378,1447.2142185190162
21,22,127.2627875809694,48.44471744471745
22,23,99.23292942524971,1101.263140658261
23,24,107.56456248141909,178.16638588841542
24,25,134.37357330992097,657.0362598770852
25,26,129.4242573041984,1251.260495948932
26,27,155.47022538552787,396.9285883748517
27,28,148.50571250519317,297.7371208973826
28,29,149.93290637389447,1576.383043610857
29,30,190.84152401987853,797.3212589729432
30,31,231.55358698809178,148.46868041436733
31,32,198.2875775069489,1079.0862732520848
32,33,198.48202863234846,901.2051477307341
33,34,211.61167452830188,494.1735849056604
34,35,203.9713520437871,1386.885291720042
35,36,209.9557901682613,1500.1215220499284
36,37,217.71054118178736,1191.436334877415
37,38,238.1576063446287,573.6423936553713
38,39,249.70302976768838,688.3597738715661
39,40,254.1668132144203,232.63811079010173
40,41,239.09012366593257,57.364390987633406
41,42,294.08339563086633,1318.306503862447
42,43,285.33263280793926,328.5159369527145
43,44,279.32073182115187,1004.6774946326892
44,45,231.60459770114943,1587.9241379310345
45,46,298.407051997322,424.8691140370453
46,47,316.36405045550106,1428.796659658958
47,48,302.5729927007299,853.135700066357
48,49,302.5075187969925,1540.2914285714285
49,50,321.59103754541786,1138.6004575427264
50,51,335.28946644664467,1235.8410341034103
51,52,364.1284653840327,22.81275564308438
52,53,362.5337477797513,710.3526642984015
53,54,372.9913005175641,96.02026208567338
54,55,358.23783529411764,573.6086588235294
55,56,376.1922374867903,217.05985205110963
56,57,385.6936928168192,1012.2177340860425
57,58,384.08823162361165,862.9234993136154
58,59,359.25,1590.5462962962963
59,60,430.1000909090909,1545.6650909090908
60,61,436.38976823063877,355.99792726587526
61,62,417.38076402623085,470.8085770792131
62,63,437.4860469414156,1324.028922565145
63,64,457.24766766414365,1452.3505544798452
64,65,431.9996773499677,1150.9163260916325
65,66,467.63730634682656,249.01111944027986
66,67,469.10572243665047,641.316579963081
67,68,479.0420754047985,782.9377142181776
68,69,477.4825811984135,914.8573266159289
69,70,527.0704022988506,1053.5888110632184
70,71,517.207644145407,125.15391084945333
71,72,526.0046082949309,39.86763952892985
72,73,518.9477218856993,536.0915196207533
73,74,508.92719760649663,1298.099729306169
74,75,506.41308256119487,1178.241045498548
75,76,545.9391811473458,438.156034277553
76,77,561.7576895131994,324.8387018648583
77,78,587.4400779101742,714.6617781851512
78,79,560.6955513693667,948.2969134907985
79,80,574.5303565326346,1389.7771955803623
80,81,602.7050445576066,229.9747772119669
81,82,581.9053492916463,825.553004396678
82,83,578.0606542480691,1530.4009541117673
83,84,602.0606492651897,614.3712436937925
84,85,606.7351132443378,1175.9862006899655
85,86,617.8171662426722,1265.1721048556576
86,87,664.4303903151742,21.26925485284909
87,88,639.085292509568,496.0282121377802
88,89,643.3237221494102,955.3896898208825
89,90,655.6504165381056,1078.1298981795742
90,91,665.7939950748248,115.09594620193218
91,92,670.5739500128833,372.6922185003865
92,93,661.578257679002,1405.1112275919909
93,94,685.0400989676649,813.9655319511987
94,95,662.5574046058161,1544.3667843335015
95,96,701.0869192892314,648.2729608220938
96,97,756.4043291624806,260.37839072061377
97,98,739.9837225760792,1203.095541401274
98,99,730.0424676466893,498.46035934162586
99,100,749.9759426324312,957.8607448531112
100,101,758.2051039697543,1313.6506616257088
101,102,755.8147689038427,1422.3584204002125
102,103,716.1012145748988,1584.6022267206479
103,104,764.7964154866819,1530.7015546093673
104,105,772.0144946461216,156.21755027422304
105,106,798.9002810450713,1129.1961070053087
106,107,787.1722150537635,372.40309677419356
107,108,770.5937594668283,821.2012521458144
108,109,794.0990320178704,59.56217423678332
109,110,787.0370936371214,662.9897193664907
110,111,790.8040244969379,1046.1997666958298
111,112,817.4396417445483,539.6234423676012
112,113,840.976746931067,1433.5740084985837
113,114,900.6832292258186,766.057069846678
114,115,879.1955732521373,922.648553694812
115,116,904.2017333789486,850.561637586954
116,117,890.5182824555518,266.3858604495136
117,118,899.6779791747011,1238.3014847666796
118,119,910.4115810674723,1023.3956696878147
119,120,866.9549167927382,1576.9712556732225
120,121,906.8830126162865,158.65247865426278
121,122,908.9374798927614,1333.2155495978552
122,123,887.4587674155893,434.05711058114724
123,124,905.0069329470199,667.5262831125827
124,125,904.6375821287779,48.43837056504599
125,126,940.8541076487252,559.1961112541849
126,127,926.6837478559177,1523.8796097770155
127,128,938.9251096720284,1136.4024441194904
128,129,969.1147696316475,1443.361364443918
129,130,971.130073800738,410.0041512915129
130,131,996.0677553359118,655.8260994126916
131,132,989.2235161532682,512.8333959429001
132,133,1050.2402731459424,324.6367317770367
133,134,1013.4693125592167,101.74618380882198
134,135,1024.154427390791,218.9133412042503
135,136,1033.4296315697572,968.2536231884058
136,137,1029.9153138528138,21.887716450216452
137,138,1050.7337840935136,877.6704102681641
138,139,1034.9733110925772,1201.0031971087017
139,140,1073.7692990239575,1298.6280193236714
140,141,1035.288032454361,773.3427991886409
141,142,1038.9963779052218,1085.161485058859
142,143,1079.7725321888413,1379.6830740343348
143,144,1069.2235752557233,1562.9564864426043
144,145,1070.7819967598218,444.2919198055893
145,146,1078.1038442336496,1477.1360459311034
146,147,1107.7781137228128,567.1833609675217
147,148,1095.1562666666666,688.7424
148,149,1134.5924252491695,142.03694352159468
149,150,1117.2008376963352,228.837277486911
150,151,1139.4330156950673,44.866311659192824
151,152,1112.929359430605,793.2158362989323
152,153,1126.1554951033731,1179.2748639825897
153,154,1140.6817764967902,1033.3901480413992
154,155,1162.80894895683,436.133709486944
155,156,1166.625590971481,1501.4563062376087
156,157,1158.858331459411,636.4393973465258
157,158,1138.1739130434783,79.66425120772946
158,159,1169.0159799467335,906.7604574651418
159,160,1148.0,1595.784
160,161,1172.5487948265727,312.7148736037625
161,162,1179.5903729678037,725.1055148230794
162,163,1179.9666095890411,1369.2054794520548
163,164,1176.5848026868177,1115.392107472712
164,165,1176.2747826086957,797.9159420289855
165,166,1182.48578313253,236.0901204819277
166,167,1181.53772070626,1261.5553772070625
167,168,1186.3108581436077,1189.114711033275
168,169,1192.2328042328043,1593.5661375661375
