,label,centroid-0,centroid-1
0,1,48.07316388147732,214.23072602162617
1,2,124.13411359375792,275.9853067842124
2,3,40.25410733844469,397.5034684191311
3,4,22.492300049677098,644.360655737705
4,5,26.557100085543198,733.6715141146279
5,6,69.89293949709015,872.6612495882289
6,7,71.20847776567297,974.7479449341389
7,8,36.048098602134374,1071.7459792574778
8,9,52.29896692058854,1245.7934884691642
9,10,17.47921760391198,1468.4146699266503
10,11,84.5158758686796,1552.252755811167
11,12,69.70237207220647,1147.2509324183202
12,13,69.49910474485229,118.71833034914951
13,14,126.6387203928365,429.63561525129984
14,15,126.60743822364793,535.7218685780161
15,16,63.82646834477498,797.7643020594966
16,17,195.78702099792977,1302.2167391947273
17,18,128.63314208572393,1407.9724940938238
18,19,171.25371083012644,628.3404801172805
19,20,135.66591186204494,30.493468036927364
20,21,174.74065836298934,705.1814205219455
21,22,192.920671026443,125.40508008719553
22,23,168.5738112136267,1205.5596167494678
23,24,138.14461315979753,320.58966015907447
24,25,197.17078956286005,902.7815994578109
25,26,254.20835386022944,1010.5105918783869
26,27,199.30755232029117,798.049265566099
27,28,385.4752776226813,1463.9314060011993
28,29,235.13289236319903,1578.8607937462418
29,30,275.5075720164609,47.27654320987654
30,31,259.80201874549385,1118.7209805335256
31,32,258.74220548231847,229.03253818790543
32,33,286.2164242942686,383.51223267750214
33,34,310.63702108016616,500.5970149253731
34,35,335.74810696827376,1175.660500335474
35,36,309.6730886477259,611.3400804779905
36,37,349.0835326953748,1366.792264752791
37,38,342.9615707489973,171.96213039828373
38,39,367.45730582117096,712.1241402449253
39,40,391.6209227383479,299.89955199245463
40,41,385.8533783071572,1041.7734794982607
41,42,348.873167405387,846.5373337879305
42,43,416.0610120034485,815.8467405000332
43,44,483.5855288647811,26.252324680356452
44,45,385.0112945264987,401.1850564726325
45,46,428.0056634304207,1102.12405609493
46,47,443.3984144730156,1296.6253684317512
47,48,469.9544411389715,102.08686782830429
48,49,467.42864673544693,209.96633782664358
49,50,596.3833297529538,784.8866165413534
50,51,482.6196120689655,1176.0481681034482
51,52,468.24038963297966,620.5343538006609
52,53,482.42265080016415,436.2810832991383
53,54,570.5919215713444,527.8628191360377
54,55,539.1452923371037,1044.7844511709416
55,56,552.9522925561537,359.2224800445517
56,57,549.2999777133942,1245.5489190996211
57,58,562.1084612457187,1487.6969427882786
58,59,595.3609997202276,200.7620069010538
59,60,608.1946564885496,964.2350054525627
60,61,661.8096913243819,677.4974483476193
61,62,614.7818393727484,1117.9331426149608
62,63,590.8459665144596,98.8703196347032
63,64,598.399586532782,1577.3694624926165
64,65,657.67325,1376.1485625
65,66,629.5942176870748,1021.6346938775511
66,67,662.7633639439342,1228.7053649105849
67,68,669.6234972677596,331.22704918032787
68,69,776.721663041829,1558.6187345101412
69,70,692.2186000330961,37.94042694026146
70,71,710.7425840149798,431.32196708386715
71,72,742.2335333619088,107.16423774824975
72,73,802.2546658639374,1001.9807344972908
73,74,770.235883771095,826.0812079685319
74,75,798.1412346338856,582.340359433458
75,76,732.4700048971597,204.61385896180215
76,77,743.1236789239235,1146.3109441872652
77,78,770.5225358754968,1346.799905679445
78,79,763.1231145192551,1500.4658296115279
79,80,762.9833943146637,260.1106107514776
80,81,799.6311312417146,346.9742598320813
81,82,858.1043184183143,180.35861082206034
82,83,882.8388940858539,1287.1888057374492
83,84,904.3294380017841,1132.7051739518288
84,85,897.1635341572262,357.74738242361826
85,86,955.2689045779495,111.27005905599219
86,87,902.8299655872231,706.9954116297538
87,88,945.736523929471,853.912846347607
88,89,947.3954585667944,550.7604688882335
89,90,982.5167323539949,962.214833393049
90,91,939.353766025641,1424.3197115384614
91,92,1004.0373059816646,1235.6772261051103
92,93,994.7461913151622,1512.4388019483883
93,94,981.2192910140149,1392.6768342951361
94,95,1025.6280397390274,365.16548042704625
95,96,1020.9703107019562,38.893325661680095
96,97,1087.348144883404,172.22361567433288
97,98,1062.4235686492495,1310.694115778607
98,99,1044.9449541284403,1101.6022985104073
99,100,1020.1610838489439,488.15041604437806
100,101,1024.4231673434494,790.1716178670656
101,102,1055.8014287797055,881.8168829275404
102,103,1119.531904389682,1423.7175710700621
103,104,1142.0418496952361,745.0722579766405
104,105,1113.353606027987,1557.2391460351632
105,106,1092.453477443609,987.6799812030075
106,107,1125.4439063761097,266.0672585418348
107,108,1148.1068873901493,1213.9380748007356
108,109,1168.276330315743,489.40737469640095
109,110,1180.9329874621703,1567.6472114137484
110,111,1184.6922242314647,1079.625678119349
111,112,1186.5794599380256,1289.8118636564852
