,label,centroid-0,centroid-1
0,1,11.188554658840792,38.63976522377109
1,2,38.72936085219707,117.7020639147803
2,3,40.70088907705335,235.8456816257409
3,4,15.61266094420601,312.6942060085837
4,5,24.510549622297475,543.7832768950248
5,6,28.5414710485133,649.4929577464789
6,7,29.14483589280337,713.2125865703101
7,8,58.76120401337793,824.6144481605351
8,9,9.777178796046721,975.1707097933513
9,10,49.17901722231,1020.9682414283457
10,11,30.648383937316357,1124.4671890303623
11,12,10.393499308437068,1234.5006915629322
12,13,48.56031816173221,1326.7572543820886
13,14,79.67256637168141,929.6985944820406
14,15,42.44484958979034,1544.4580674567
15,16,35.99350297780184,400.80653311676593
16,17,49.35405463540546,1434.7522047752204
17,18,100.32043416705993,1162.187824445493
18,19,95.96040117586028,1241.9187273041673
19,20,73.8823283082077,18.770519262981576
20,21,77.83392365210547,462.0098386462023
21,22,106.49684270952928,320.5812284730195
22,23,124.598009343896,691.3335364615073
23,24,119.63237486687966,749.0626198083067
24,25,109.78081952920662,152.24864864864864
25,26,111.75026455026455,555.9608465608466
26,27,107.5666029318037,628.1312938177183
27,28,145.4222505462491,887.6423889293518
28,29,111.87300743889479,1582.0632306057387
29,30,133.22568349106203,1038.5975289169296
30,31,133.6306371660017,1462.0238181598356
31,32,148.99440590736182,46.64443947191766
32,33,151.1884879725086,228.98676975945017
33,34,133.6981689308919,1327.277613703485
34,35,151.19488352745424,479.3899750415973
35,36,185.42138172944945,806.3388744852829
36,37,166.8604436229205,403.6129852125693
37,38,164.50842696629215,1564.9613764044943
38,39,208.17843511450383,664.8740458015267
39,40,215.17872340425532,1174.6699926632427
40,41,206.13454939497922,1089.5799169225213
41,42,198.4224905959216,309.126509602059
42,43,215.04125829908315,1247.9065760354094
43,44,191.66364070711896,132.3179646440516
44,45,210.2376119402985,1391.4109452736318
45,46,226.90320037836986,495.42030584896736
46,47,235.15455523121832,1477.5618374558303
47,48,221.17519804996954,576.501523461304
48,49,254.59460256599323,1309.6851496829377
49,50,233.67306889352818,962.1125260960334
50,51,237.9379708689101,78.7739829231542
51,52,254.91276864728192,1568.3445909337186
52,53,250.29239889900487,721.4336226974381
53,54,253.90069870844803,230.80605547321616
54,55,246.40709764918626,887.3349909584086
55,56,279.7515062990688,1017.210516706226
56,57,299.09098377490244,17.49845964263709
57,58,291.60211339158707,164.71530176793334
58,59,283.72017094017093,401.8998290598291
59,60,293.09048775104833,314.5332156256897
60,61,298.7802235015239,839.2522858110397
61,62,266.0482374768089,613.2838589981448
62,63,300.6372650278868,505.5926461474902
63,64,317.2502157031924,758.7931406384814
64,65,295.0217570917103,1089.998347562655
65,66,309.85126987027223,1401.5022839393387
66,67,336.83609958506224,677.1074050430897
67,68,296.3098086124402,577.8959330143541
